datetime_beginning_utc,datetime_beginning_ept,fuel_type,mw,fuel_percentage_of_total,is_renewable
8/31/2021 4:00:00 PM,8/31/2021 12:00:00 PM,Oil,96.4,0.00,False
8/31/2021 4:00:00 PM,8/31/2021 12:00:00 PM,Other,93.0,0.00,False
8/31/2021 4:00:00 PM,8/31/2021 12:00:00 PM,Other Renewables,732.7,0.00,True
8/31/2021 4:00:00 PM,8/31/2021 12:00:00 PM,Solar,2359.2,0.02,True
8/31/2021 4:00:00 PM,8/31/2021 12:00:00 PM,Storage,0.0,0.00,False
8/31/2021 4:00:00 PM,8/31/2021 12:00:00 PM,Wind,903.1,0.01,True
8/31/2021 3:00:00 PM,8/31/2021 11:00:00 AM,Coal,29967.3,0.26,False
8/31/2021 3:00:00 PM,8/31/2021 11:00:00 AM,Gas,46078.4,0.39,False
8/31/2021 3:00:00 PM,8/31/2021 11:00:00 AM,Hydro,2704.8,0.02,True
8/31/2021 3:00:00 PM,8/31/2021 11:00:00 AM,Multiple Fuels,1828.4,0.02,False
8/31/2021 3:00:00 PM,8/31/2021 11:00:00 AM,Nuclear,32588.1,0.28,False
8/31/2021 3:00:00 PM,8/31/2021 11:00:00 AM,Oil,92.6,0.00,False
8/31/2021 3:00:00 PM,8/31/2021 11:00:00 AM,Other,110.3,0.00,False
8/31/2021 3:00:00 PM,8/31/2021 11:00:00 AM,Other Renewables,738.2,0.00,True
8/31/2021 3:00:00 PM,8/31/2021 11:00:00 AM,Solar,2214.6,0.02,True
8/31/2021 3:00:00 PM,8/31/2021 11:00:00 AM,Storage,0.0,0.00,False
8/31/2021 3:00:00 PM,8/31/2021 11:00:00 AM,Wind,827.8,0.01,True
8/31/2021 2:00:00 PM,8/31/2021 10:00:00 AM,Coal,29599.0,0.26,False
8/31/2021 2:00:00 PM,8/31/2021 10:00:00 AM,Gas,43233.7,0.38,False
8/31/2021 2:00:00 PM,8/31/2021 10:00:00 AM,Hydro,1684.0,0.01,True
8/31/2021 2:00:00 PM,8/31/2021 10:00:00 AM,Multiple Fuels,1611.5,0.01,False
8/31/2021 2:00:00 PM,8/31/2021 10:00:00 AM,Nuclear,32598.8,0.29,False
8/31/2021 2:00:00 PM,8/31/2021 10:00:00 AM,Oil,64.2,0.00,False
8/31/2021 2:00:00 PM,8/31/2021 10:00:00 AM,Other,107.7,0.00,False
