datetime_beginning_utc,datetime_beginning_ept,fuel_type,mw,fuel_percentage_of_total,is_renewable
10/31/2021 4:00:00 AM,10/31/2021 12:00:00 AM,Multiple Fuels,339.2,0.00,False
10/31/2021 4:00:00 AM,10/31/2021 12:00:00 AM,Nuclear,26580.3,0.38,False
10/31/2021 4:00:00 AM,10/31/2021 12:00:00 AM,Oil,208.3,0.00,False
10/31/2021 4:00:00 AM,10/31/2021 12:00:00 AM,Other,23.8,0.00,False
10/31/2021 4:00:00 AM,10/31/2021 12:00:00 AM,Other Renewables,512.4,0.01,True
10/31/2021 4:00:00 AM,10/31/2021 12:00:00 AM,Solar,4.6,0.00,True
10/31/2021 4:00:00 AM,10/31/2021 12:00:00 AM,Storage,0.0,0.00,False
10/31/2021 4:00:00 AM,10/31/2021 12:00:00 AM,Wind,1136.5,0.02,True
10/31/2021 3:00:00 AM,10/30/2021 11:00:00 PM,Coal,10745.8,0.15,False
10/31/2021 3:00:00 AM,10/30/2021 11:00:00 PM,Gas,31322.7,0.43,False
10/31/2021 3:00:00 AM,10/30/2021 11:00:00 PM,Hydro,1677.6,0.02,True
10/31/2021 3:00:00 AM,10/30/2021 11:00:00 PM,Multiple Fuels,338.2,0.00,False
10/31/2021 3:00:00 AM,10/30/2021 11:00:00 PM,Nuclear,26491.3,0.37,False
10/31/2021 3:00:00 AM,10/30/2021 11:00:00 PM,Oil,207.1,0.00,False
10/31/2021 3:00:00 AM,10/30/2021 11:00:00 PM,Other,23.8,0.00,False
10/31/2021 3:00:00 AM,10/30/2021 11:00:00 PM,Other Renewables,464.9,0.01,True
10/31/2021 3:00:00 AM,10/30/2021 11:00:00 PM,Solar,3.5,0.00,True
10/31/2021 3:00:00 AM,10/30/2021 11:00:00 PM,Storage,0.0,0.00,False
10/31/2021 3:00:00 AM,10/30/2021 11:00:00 PM,Wind,1274.3,0.02,True
10/31/2021 2:00:00 AM,10/30/2021 10:00:00 PM,Coal,10787.9,0.14,False
10/31/2021 2:00:00 AM,10/30/2021 10:00:00 PM,Gas,33558.9,0.45,False
10/31/2021 2:00:00 AM,10/30/2021 10:00:00 PM,Hydro,2095.7,0.03,True
10/31/2021 2:00:00 AM,10/30/2021 10:00:00 PM,Multiple Fuels,338.2,0.00,False
10/31/2021 2:00:00 AM,10/30/2021 10:00:00 PM,Nuclear,26508.7,0.35,False
10/31/2021 2:00:00 AM,10/30/2021 10:00:00 PM,Oil,208.8,0.00,False
10/31/2021 2:00:00 AM,10/30/2021 10:00:00 PM,Other,23.8,0.00,False
10/31/2021 2:00:00 AM,10/30/2021 10:00:00 PM,Other Renewables,492.5,0.01,True
10/31/2021 2:00:00 AM,10/30/2021 10:00:00 PM,Solar,3.5,0.00,True
10/31/2021 2:00:00 AM,10/30/2021 10:00:00 PM,Storage,0.0,0.00,False
10/31/2021 2:00:00 AM,10/30/2021 10:00:00 PM,Wind,1306.8,0.02,True
10/31/2021 1:00:00 AM,10/30/2021 9:00:00 PM,Coal,11053.7,0.14,False
10/31/2021 1:00:00 AM,10/30/2021 9:00:00 PM,Gas,34724.2,0.44,False
10/31/2021 1:00:00 AM,10/30/2021 9:00:00 PM,Hydro,2513.1,0.03,True
10/31/2021 1:00:00 AM,10/30/2021 9:00:00 PM,Multiple Fuels,668.9,0.01,False
